2018.10.29	3,793
2018.10.30	3,8062
2018.10.31	3,8203
2018.11.02	3,7804
2018.11.05	3,7907
2018.11.06	3,7802
2018.11.07	3,7398
2018.11.08	3,7599
2018.11.09	3,7838
2018.11.12	3,8163
2018.11.13	3,8268
2018.11.14	3,8114
2018.11.15	3,8074
2018.11.16	3,7876
2018.11.19	3,784
2018.11.20	3,79
2018.11.21	3,7829
2018.11.22	3,7764
2018.11.23	3,7779
2018.11.26	3,7701
2018.11.27	3,7948
2018.11.28	3,8114
2018.11.29	3,7728
2018.11.30	3,7731
2018.12.03	3,7672
2018.12.04	3,7516
2018.12.05	3,7832
2018.12.06	3,7844
2018.12.07	3,7694
2018.12.10	3,76
2018.12.11	3,7763
2018.12.12	3,7934
2018.12.13	3,7739
2018.12.14	3,8095
2018.12.17	3,7871
2018.12.18	3,7668
2018.12.19	3,7619
2018.12.20	3,7331
2018.12.21	3,7528
2018.12.24	3,7588
2018.12.27	3,7616
2018.12.28	3,755
2018.12.31	3,7597
2019.01.02	3,7619
2019.01.03	3,7827
2019.01.04	3,772
2019.01.07	3,7575
2019.01.08	3,7559
2019.01.09	3,7509
2019.01.10	3,736
2019.01.11	3,7289
2019.01.14	3,7458
2019.01.15	3,7542
2019.01.16	3,7619
2019.01.17	3,7615
2019.01.18	3,7694
2019.01.21	3,7751
2019.01.22	3,7727
2019.01.23	3,7747
2019.01.24	3,7844
2019.01.25	3,7893
2019.01.28	3,7592
2019.01.29	3,7563
2019.01.30	3,7577
2019.01.31	3,7271
2019.02.01	3,7243
2019.02.04	3,7408
2019.02.05	3,7542
2019.02.06	3,7706
2019.02.07	3,7919
2019.02.08	3,804
2019.02.11	3,819
2019.02.12	3,838
2019.02.13	3,8261
2019.02.14	3,8516
2019.02.15	3,8326
2019.02.18	3,8286
2019.02.19	3,8311
2019.02.20	3,8221
2019.02.21	3,8247
2019.02.22	3,8242
2019.02.25	3,8241
2019.02.26	3,8124
2019.02.27	3,7886
2019.02.28	3,7853
2019.03.01	3,792
2019.03.04	3,7893
2019.03.05	3,7977
2019.03.06	3,8038
2019.03.07	3,8038
2019.03.08	3,8409
2019.03.11	3,8199
2019.03.12	3,8116
2019.03.13	3,8077
2019.03.14	3,8018
2019.03.15	3,8014
2019.03.18	3,7876
2019.03.19	3,7823
2019.03.20	3,7767
2019.03.21	3,7581
2019.03.22	3,7948
2019.03.25	3,7966
2019.03.26	3,7969
2019.03.27	3,8113
2019.03.28	3,8202
2019.03.29	3,8365
2019.04.01	3,8267
2019.04.02	3,8403
2019.04.03	3,8192
2019.04.04	3,8215
2019.04.05	3,8215
2019.04.08	3,8188
2019.04.09	3,8003
2019.04.10	3,8023
2019.04.11	3,7964
2019.04.12	3,7899
2019.04.15	3,7789
2019.04.16	3,7802
2019.04.17	3,7778
2019.04.18	3,8002
2019.04.19	3,8051
2019.04.23	3,8118
2019.04.24	3,8229
2019.04.25	3,8537
2019.04.26	3,8508
2019.04.29	3,8468
2019.04.30	3,8291
2019.05.02	3,8177
2019.05.06	3,8313
2019.05.07	3,8278
2019.05.08	3,8325
2019.05.09	3,841
2019.05.10	3,8242
2019.05.13	3,8321
2019.05.14	3,8323
2019.05.15	3,8457
2019.05.16	3,8259
2019.05.17	3,8545
2019.05.20	3,8543
2019.05.21	3,8625
2019.05.22	3,862
2019.05.23	3,8696
2019.05.24	3,8436
2019.05.27	3,8374
2019.05.28	3,8386
2019.05.29	3,8554
2019.05.30	3,8548
2019.05.31	3,8498
2019.06.03	3,8292
2019.06.04	3,8041
2019.06.05	3,7929
2019.06.06	3,8065
2019.06.07	3,7958
2019.06.10	3,7745
2019.06.11	3,7722
2019.06.12	3,763
2019.06.13	3,7736
2019.06.14	3,7727
2019.06.17	3,7989
2019.06.18	3,8097
2019.06.19	3,8104
2019.06.21	3,7705
2019.06.24	3,736
2019.06.25	3,7376
2019.06.26	3,754
2019.06.27	3,7426
2019.06.28	3,7336
2019.07.01	3,743
2019.07.02	3,7593
2019.07.03	3,7596
2019.07.04	3,7618
2019.07.05	3,7689
2019.07.08	3,7857
2019.07.09	3,8074
2019.07.10	3,8066
2019.07.11	3,7859
2019.07.12	3,7889
2019.07.15	3,7856
2019.07.16	3,7867
2019.07.17	3,8038
2019.07.18	3,7933
2019.07.19	3,7855
2019.07.22	3,7869
2019.07.23	3,7997
2019.07.24	3,8229
2019.07.25	3,8199
2019.07.26	3,8296
2019.07.29	3,8453
2019.07.30	3,8493
2019.07.31	3,8504
2019.08.01	3,886
2019.08.02	3,8829
2019.08.05	3,8739
2019.08.06	3,8482
2019.08.07	3,8597
2019.08.08	3,8538
2019.08.09	3,8613
2019.08.12	3,8711
2019.08.13	3,8714
2019.08.14	3,889
2019.08.16	3,9281
2019.08.19	3,9199
2019.08.20	3,9408
2019.08.21	3,921
2019.08.22	3,9337
2019.08.23	3,9371
2019.08.26	3,9335
2019.08.27	3,9309
2019.08.28	3,9548
2019.08.29	3,9586
2019.08.30	3,9717
2019.09.02	3,9819
2019.09.03	3,9882
2019.09.04	3,9414
2019.09.05	3,933
2019.09.06	3,9315
2019.09.09	3,931
2019.09.10	3,9273
2019.09.11	3,9324
2019.09.12	3,9362
2019.09.13	3,912
2019.09.16	3,9116
2019.09.17	3,9412
2019.09.18	3,9322
2019.09.19	3,9267
2019.09.20	3,9319
2019.09.23	3,9983
2019.09.24	3,9838
2019.09.25	3,9856
2019.09.26	4,0092
2019.09.27	4,0154
2019.09.30	4
2019.10.01	4,0147
2019.10.02	4,0152
2019.10.03	3,9652
2019.10.04	3,9469
2019.10.07	3,9498
2019.10.08	3,9405
2019.10.09	3,9382
2019.10.10	3,9226
2019.10.11	3,9145
2019.10.14	3,8958
2019.10.15	3,8952
2019.10.16	3,8934
2019.10.17	3,8638
2019.10.18	3,8503
2019.10.21	3,8307
2019.10.22	3,8408
2019.10.23	3,8473
2019.10.24	3,8448
2019.10.25	3,8452
2019.10.28	3,8529
